SubdistID,CustomerName,Alamat,ProductName,InvoiceDate,Quantity,UnitPrice
3000029577,"JURNALIS SASTRA JAYA",NAMLEA,"TARO 36GR POTATO BBQ @36",2023-04-13,12,154500
3000029577,IRWANTO,"KEBUN CENGKEH","TARO 65gr POTATO BBQ (FAMILY PACK) @30PCS",2023-04-14,20,220400
3000029577,KANTOR,"KEBUN CENGKEH","TARO 65gr SEAWEED (FAMILY PACK) @30pcs",2023-04-15,3,220400
3000029577,ISRAFIL,"KEBUN CENGKEH","TARO 65gr TERIYAKI BBQ (FAMILY PACK) @30PCS",2023-04-16,1,217000
3000029577,"JURNALIS SASTRA JAYA","KEBUN CENGKEH","TARO 36GR POTATO BBQ @36",2023-04-17,9,154500
3000013961,IRWANTO,"JL.LASANDARA NO.3","TARO NM RS ITALIAN PIZZA",2023-05-23,2,103050
3000013961,IRWANTO,"JL.LASANDARA NO.3","TARO NM RS COWBOY STEAK",2023-05-24,10,103050
3000013961,ISRAFIL,"JL.PIERE TENDEAN (BARUGA)","TARO NF PACK RASA SEAWEED",2023-05-25,2,143000
3000013961,"JURNALIS SASTRA JAYA","JL.SORUMBA SMPNG RM.RAJA LAUT","TARO NM RS ITALIAN PIZZA",2023-05-26,4,103050
3000013961,"JURNALIS SASTRA JAYA","JL. MARTANDUNSBLM MEGROS","TARO NM RS ITALIAN PIZZA",2023-05-27,1,103050
3000013961,"JURNALIS SASTRA JAYA","PSR ANDONOHU DPN SD","TARO NM RS ITALIAN PIZZA",2023-05-28,2,103050
3000013961,ISRAFIL,ANDONOHU,"TARO NM RS ITALIAN PIZZA",2023-05-29,2,103050
3000013961,"JURNALIS SASTRA JAYA","DEPAN MAXEL","TARO NM RS COWBOY STEAK",2023-05-30,-2,103050
3000013961,"JURNALIS SASTRA JAYA","PSR ANDONOHU DPN SD","TARO NM RS COWBOY STEAK",2023-05-31,1,103050
3000013961,ISRAFIL,ANDONOHU,"TARO NM RS COWBOY STEAK",2023-05-23,10,103050
3000013961,ISRAFIL,ANDONOHU,"MIE SHOR AYAM PANGGANG120",2023-05-24,1,1009890
3000013961,"JURNALIS SASTRA JAYA","HOMBIS DALAM SEBELUM UD.SESIL","MIE SHOR SMBAL BALADO 120",2023-05-25,1,143000
3000013961,"JURNALIS SASTRA JAYA","JL.SORUMBA PASAR PANJANG","TARO NM RS ITALIAN PIZZA",2023-05-26,5,103050
3000013961,"JURNALIS SASTRA JAYA","JL.P.ANTASARI DKT MARWAH KS","TARO NM RS ITALIAN PIZZA",2023-05-27,5,103050
3000013961,IRWANTO,"JL.A.SILONDAE DPN MOLL MNDG","TARO NM RS ITALIAN PIZZA",2023-05-28,6,103050
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO NM RS ITALIAN PIZZA",2023-05-29,1,103050
3000013961,IRWANTO,JL.A.YANI,"TARO NM RS ITALIAN PIZZA",2023-05-30,2,78749
3000013961,"MUHAMMAD ANAS","SETELAH SINAR REJEKY KONDA","TARO NM RS ITALIAN PIZZA",2023-05-31,1,103050
3000013961,"JURNALIS SASTRA JAYA","JL.SORUMBA PASAR PANJANG","TARO NM RS COWBOY STEAK",2023-05-01,1,103050
3000013961,IRWANTO,"JL.A.SILONDAE DPN MOLL MNDG","TARO NM RS COWBOY STEAK",2023-05-02,6,103050
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO NM RS COWBOY STEAK",2023-05-03,7,103050
3000013961,"MUHAMMAD ANAS","SETELAH SINAR REJEKY KONDA","TARO NM RS COWBOY STEAK",2023-05-04,2,103050
3000013961,"WAWAN AFANDI","JL. PATTIMURA","BOLA DELI TEPUNG BERAS500",2023-05-05,1,103050
3000013961,"WAWAN AFANDI","JL. PATTIMURA","BOLA DELI TEPUNG KETAN500",2023-05-06,9,148746
3000013961,IRWANTO,"SESUDAH JEMBATAN TERIPING","TARO NF RS POTATO BBQ",2023-05-07,1,297492
3000013961,IRWANTO,"KOTA LAMA SAMPING CINTA DAMAI","TARO NF PACK RASA SEAWEED",2023-05-08,3,297490
3000013961,IRWANTO,"KOTA LAMA SAMPING CINTA DAMAI","TARO NM RS ITALIAN PIZZA",2023-05-09,1,297490
3000013961,IRWANTO,"PUNGGOLAKA DPN KTR LURAH","TARO NM RS ITALIAN PIZZA",2023-05-10,2,297490
3000013961,IRWANTO,"JL.M.YAMIN PUUWATU","TARO NM RS ITALIAN PIZZA",2023-05-11,7,150247
3000013961,IRWANTO,"JL.BY PASS","TARO NM RS ITALIAN PIZZA",2023-05-12,12,150247
3000013961,"MUHAMMAD ANAS","DESA LAMONG JAYA LORONG BLK","TARO NM RS ITALIAN PIZZA",2023-05-13,3,150247
3000013961,"MUHAMMAD ANAS",TINANGGEA,"TARO NM RS ITALIAN PIZZA",2023-05-14,1,150247
3000013961,IRWANTO,JL.MT.HARYONO,"TARO NF RS POTATO BBQ",2023-05-15,23,150247
3000013961,ISRAFIL,"JL,MARTANDU (ANDONOHU)","TARO NF RS POTATO BBQ",2023-05-16,5,297490
3000013961,IRWANTO,JL.MT.HARYONO,"TARO NF PACK RASA SEAWEED",2023-05-17,11,205720
3000013961,IRWANTO,JL.MT.HARYONO,"TARO NM RASA POTATO BBQ",2023-05-18,22,207862
3000013961,"JURNALIS SASTRA JAYA","LEPO-LEPO DEKAT TK JET LEE","TARO NM RASA POTATO BBQ",2023-05-19,2,210004
3000013961,ISRAFIL,"JL,MARTANDU (ANDONOHU)","TARO NM RASA POTATO BBQ",2023-05-20,2,212146
3000013961,IRWANTO,JL.SARANANI,"TARO NM RASA POTATO BBQ",2023-05-21,1,214288
3000013961,ISRAFIL,"SETELAH BUNDARAN MANDONGA","TARO NM RASA POTATO BBQ",2023-05-01,8,216430
3000013961,IRWANTO,JL.MT.HARYONO,"TARO NM PACK RASA SEAWEED",2023-05-01,1,218572
3000013961,"JURNALIS SASTRA JAYA","LEPO-LEPO DEKAT TK JET LEE","TARO NM PACK RASA SEAWEED",2023-05-01,1,220714
3000013961,ISRAFIL,"JL,MARTANDU (ANDONOHU)","TARO NM PACK RASA SEAWEED",2023-05-01,4,222856
3000013961,IRWANTO,JL.SARANANI,"TARO NM PACK RASA SEAWEED",2023-05-01,2,224998
3000013961,ISRAFIL,"SETELAH BUNDARAN MANDONGA","TARO NM PACK RASA SEAWEED",2023-05-01,1,227140
3000013961,IRWANTO,JL.SARANANI,"TARO NM RS ITALIAN PIZZA",2023-05-01,1,229282
3000013961,ISRAFIL,"SETELAH BUNDARAN MANDONGA","TARO NM RS ITALIAN PIZZA",2023-05-01,1,231424
3000013961,ISRAFIL,"SETELAH BUNDARAN MANDONGA","TARO NM RS COWBOY STEAK",2023-05-01,1,233566
3000013961,DARMAN,"JL.W.MONGINSIDI SMPG RIKA MART","BIHUNKU SOTO SPESIAL40 GT",2023-05-01,1,235708
3000013961,DARMAN,"JL.W.MONGINSIDI SMPG RIKA MART","BIHUNKU GORENG SPESIAL GT",2023-05-01,1,237850
3000013961,DARMAN,"JL.W.MONGINSIDI SMPG RIKA MART","BIHUNKU SEDUH SOTO 120",2023-05-01,1,239992
3000013961,DARMAN,"JL.W.MONGINSIDI SMPG RIKA MART","BIHUN SEDUH KALDU AYAM120",2023-05-01,1,242134
3000013961,"MUHAMMAD ANAS","PSR KASIPUTE SMPG FERDY JY.TK","BOLA DELI TEPUNG BERAS500",2023-05-01,1,244276
3000013961,"JURNALIS SASTRA JAYA","PASAR BARUGA DPN LILIS,TK","TARO POTATO BBQ SP 60",2023-05-01,1,246418
3000013961,"JURNALIS SASTRA JAYA","SAMPING PASAR ANDONOHU","TARO POTATO BBQ SP 60",2023-05-01,1,248560
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN MESJID)","TARO POTATO BBQ SP 60",2023-05-17,2,250702
3000013961,IRWANTO,"JL.ADE IRMA SURYANI NASUTION","TARO POTATO BBQ SP 60",2023-05-17,2,252844
3000013961,"JURNALIS SASTRA JAYA","JL.DERINAYA (BLKG PASAR LAPILU","TARO POTATO BBQ SP 60",2023-05-17,2,254986
3000013961,IRWANTO,"PASAR BASAH NO.240","TARO POTATO BBQ SP 60",2023-05-17,3,257128
3000013961,"JURNALIS SASTRA JAYA","JL.GERSAMATA/KELAPA ANDONOHU","TARO POTATO BBQ SP 60",2023-05-17,3,259270
3000013961,ISRAFIL,"JL.M.T HARYONO","TARO POTATO BBQ SP 60",2023-05-17,3,261412
3000013961,ISRAFIL,"SETELAH BUNDARAN MANDONGA","TARO POTATO BBQ SP 60",2023-05-17,3,263554
3000013961,IRWANTO,"MANDONGA PASAR BASAH","TARO POTATO BBQ SP 60",2023-05-17,1,265696
3000013961,"MUHAMMAD ANAS",PUNGGALUKU,"TARO POTATO BBQ SP 60",2023-05-30,1,267838
3000013961,"MUHAMMAD ANAS","DEPAN KANTOR DESA AEOPODU","TARO POTATO BBQ SP 60",2023-05-30,3,269980
3000013961,"JURNALIS SASTRA JAYA","PASAR BARUGA DPN LILIS,TK","TARO SEAWEED SP 60GR",2023-05-30,3,272122
3000013961,"JURNALIS SASTRA JAYA","SAMPING PASAR ANDONOHU","TARO SEAWEED SP 60GR",2023-05-30,3,274264
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN MESJID)","TARO SEAWEED SP 60GR",2023-05-30,10,276406
3000013961,IRWANTO,"JL.ADE IRMA SURYANI NASUTION","TARO SEAWEED SP 60GR",2023-05-30,1,278548
3000013961,"JURNALIS SASTRA JAYA","JL.DERINAYA (BLKG PASAR LAPILU","TARO SEAWEED SP 60GR",2023-05-30,5,280690
3000013961,IRWANTO,"PASAR BASAH NO.240","TARO SEAWEED SP 60GR",2023-05-30,3,282832
3000013961,"JURNALIS SASTRA JAYA","JL.GERSAMATA/KELAPA ANDONOHU","TARO SEAWEED SP 60GR",2023-05-30,6,284974
3000013961,ISRAFIL,"JL.M.T HARYONO","TARO SEAWEED SP 60GR",2023-05-30,1,287116
3000013961,ISRAFIL,"SETELAH BUNDARAN MANDONGA","TARO SEAWEED SP 60GR",2023-05-30,2,289258
3000013961,IRWANTO,"MANDONGA PASAR BASAH","TARO SEAWEED SP 60GR",2023-05-30,4,291400
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN MESJID)","TARO NF RS POTATO BBQ",2023-05-30,5,293542
3000013961,IRWANTO,"JL.PEMBANGUNAN NO.1 KDI BARAT","TARO NF RS POTATO BBQ",2023-05-30,1,295684
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","TARO NF RS POTATO BBQ",2023-05-30,11,297825
3000013961,ISRAFIL,"JL. MOKODOMPIT, KAMBU,LALOLARA","TARO NF RS POTATO BBQ",2023-05-30,2,299967
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","TARO NF PACK RASA SEAWEED",2023-05-03,-2,302109
3000013961,ISRAFIL,"JL. MOKODOMPIT, KAMBU,LALOLARA","TARO NF PACK RASA SEAWEED",2023-05-03,-1,304251
3000013961,"JURNALIS SASTRA JAYA","PASAR BARUGA DPN LILIS,TK","TARO NM RASA POTATO BBQ",2023-05-03,-1,306393
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN MESJID)","TARO NM RASA POTATO BBQ",2023-05-03,2,308535
3000013961,IRWANTO,"JL.PEMBANGUNAN NO.1 KDI BARAT","TARO NM RASA POTATO BBQ",2023-05-03,1,310677
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","TARO NM RASA POTATO BBQ",2023-05-03,1,312819
3000013961,ISRAFIL,"JL. MOKODOMPIT, KAMBU,LALOLARA","TARO NM RASA POTATO BBQ",2023-05-03,2,314961
3000013961,"JURNALIS SASTRA JAYA","PASAR BARUGA DPN LILIS,TK","TARO NM PACK RASA SEAWEED",2023-05-04,2,317103
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","TARO NM PACK RASA SEAWEED",2023-05-04,2,319245
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN MESJID)","TARO NM RS ITALIAN PIZZA",2023-05-04,2,321387
3000013961,IRWANTO,"JL.PEMBANGUNAN NO.1 KDI BARAT","TARO NM RS ITALIAN PIZZA",2023-05-04,1,323529
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","TARO NM RS ITALIAN PIZZA",2023-05-04,1,325671
3000013961,ISRAFIL,"JL. MOKODOMPIT, KAMBU,LALOLARA","TARO NM RS ITALIAN PIZZA",2023-05-04,1,327813
3000013961,IRWANTO,"JL.PEMBANGUNAN NO.1 KDI BARAT","TARO NM RS COWBOY STEAK",2023-05-04,3,329955
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","BIHUNKU SOTO SPESIAL40 GT",2023-05-04,3,332097
3000013961,KANTOR,"JL.MADUSILA NO.19 ANDUONOHU","BIHUNKU GORENG SPESIAL GT",2023-05-04,3,334239
3000013961,IRWANTO,"JL.PEMBANGUNAN NO.1 KDI BARAT","BOLA DELI TEPUNG KETAN500",2023-05-04,5,336381
3000013961,"JURNALIS SASTRA JAYA","PSR LAPULU BLKG PANDAN JAYA,TK","TARO POTATO BBQ SP 60",2023-05-27,2,338523
3000013961,"JURNALIS SASTRA JAYA","POROS BARUGA","TARO POTATO BBQ SP 60",2023-05-27,2,340665
3000013961,IRWANTO,"PASAR BASAH NO. 254","TARO POTATO BBQ SP 60",2023-05-27,2,342807
3000013961,IRWANTO,"PASAR BASAH NO. 254","TARO SEAWEED SP 60GR",2023-05-27,2,344949
3000013961,"JURNALIS SASTRA JAYA","LRG JAMBU ANDONOHU","TARO SEAWEED SP 60GR",2023-05-27,4,347091
3000013961,"JURNALIS SASTRA JAYA","PERDOS BLOK L 11 KAMBU","TARO SEAWEED SP 60GR",2023-05-27,4,349233
3000013961,DARMAN,"JL.PAHLAWAN KILO 4","TARO NF RS POTATO BBQ",2023-05-27,4,351375
3000013961,IRWANTO,"MANDONGA PASAR BASAH","TARO NM RASA POTATO BBQ",2023-05-27,4,353517
3000013961,"JURNALIS SASTRA JAYA","DEPAN TERMINAL BARUGA","TARO NM RASA POTATO BBQ",2023-05-27,2,355659
3000013961,DARMAN,"JL.PAHLAWAN KILO 4","TARO NM RASA POTATO BBQ",2023-05-27,2,357801
3000013961,IRWANTO,"MANDONGA PASAR BASAH","TARO NM PACK RASA SEAWEED",2023-05-27,3,359943
3000013961,"JURNALIS SASTRA JAYA","DEPAN TERMINAL BARUGA","TARO NM PACK RASA SEAWEED",2023-05-27,3,362085
3000013961,DARMAN,"JL.PAHLAWAN KILO 4","TARO NM PACK RASA SEAWEED",2023-05-27,3,364227
3000013961,IRWANTO,"MANDONGA PASAR BASAH","TARO NM RS ITALIAN PIZZA",2023-05-27,10,366369
3000013961,"JURNALIS SASTRA JAYA","DEPAN TERMINAL BARUGA","TARO NM RS ITALIAN PIZZA",2023-05-27,10,368511
3000013961,IRWANTO,"MANDONGA PASAR BASAH","TARO NM RS COWBOY STEAK",2023-05-27,10,370653
3000013961,"JURNALIS SASTRA JAYA","DEPAN TERMINAL BARUGA","TARO NM RS COWBOY STEAK",2023-05-12,10,372795
3000013961,DARMAN,"JL.PAHLAWAN KILO 4","TARO NM RS COWBOY STEAK",2023-05-12,1,374937
3000013961,"JURNALIS SASTRA JAYA","JL.SORUMBA PASAR PANJANG","TARO POTATO BBQ SP 60",2023-05-12,1,377079
3000013961,"MUHAMMAD ANAS","BTN MEMBIRI BLOK C4 PUUWATU","TARO POTATO BBQ SP 60",2023-05-12,1,379221
3000013961,"JURNALIS SASTRA JAYA","JL.MALEO PASAR RANOMEETO","TARO POTATO BBQ SP 60",2023-05-12,1,381363
3000013961,"JURNALIS SASTRA JAYA","RANOMEETO JL.SIMBO","TARO POTATO BBQ SP 60",2023-05-12,1,383505
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO POTATO BBQ SP 60",2023-05-12,1,385647
3000013961,"JURNALIS SASTRA JAYA","RANOMEETO DEKAT EVAN JAYA","TARO POTATO BBQ SP 60",2023-05-12,1,387789
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN PASAR)","TARO POTATO BBQ SP 60",2023-05-12,1,389931
3000013961,"JURNALIS SASTRA JAYA","PASAR LAMA RANOMEETO","TARO POTATO BBQ SP 60",2023-05-12,2,392073
3000013961,ISRAFIL,"DPN TK.JET LEE SMPG NASI KAPAU","TARO POTATO BBQ SP 60",2023-05-12,5,394215
3000013961,NURDIN,"LRG.LALOMBAKU PUUWATU","TARO POTATO BBQ SP 60",2023-05-12,3,396357
3000013961,"MUHAMMAD ANAS","DESA AOMA KEC. WOLASI","TARO POTATO BBQ SP 60",2023-05-12,15,398499
3000013961,"MUHAMMAD ANAS","LRG SMPG MASJID BABUL KHAIRUT","TARO POTATO BBQ SP 60",2023-05-12,7,400641
3000013961,"MUHAMMAD ANAS","SEBELUM TOKO EGY WOLASI","TARO POTATO BBQ SP 60",2023-05-12,2,402783
3000013961,"MUHAMMAD ANAS","PASAR KASIPUTE","TARO POTATO BBQ SP 60",2023-05-12,1,404925
3000013961,"MUHAMMAD ANAS","PSR KASIPUTE SMPG FERDY JY.TK","TARO POTATO BBQ SP 60",2023-05-12,29,407067
3000013961,"JURNALIS SASTRA JAYA","JL.SORUMBA PASAR PANJANG","TARO SEAWEED SP 60GR",2023-05-12,7,409209
3000013961,"MUHAMMAD ANAS","BTN MEMBIRI BLOK C4 PUUWATU","TARO SEAWEED SP 60GR",2023-05-12,13,411351
3000013961,"JURNALIS SASTRA JAYA","JL.MALEO PASAR RANOMEETO","TARO SEAWEED SP 60GR",2023-05-12,17,413493
3000013961,"JURNALIS SASTRA JAYA",JL.HOMBIS,"TARO SEAWEED SP 60GR",2023-05-12,2,415635
3000013961,"JURNALIS SASTRA JAYA","RANOMEETO JL.SIMBO","TARO SEAWEED SP 60GR",2023-05-12,5,417777
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO SEAWEED SP 60GR",2023-05-12,1,419919
3000013961,"JURNALIS SASTRA JAYA","RANOMEETO DEKAT EVAN JAYA","TARO SEAWEED SP 60GR",2023-05-12,1,422061
3000013961,"JURNALIS SASTRA JAYA","JL.POROS LAPULU (DPN PASAR)","TARO SEAWEED SP 60GR",2023-05-12,10,424203
3000013961,"JURNALIS SASTRA JAYA","PASAR LAMA RANOMEETO","TARO SEAWEED SP 60GR",2023-05-12,10,426345
3000013961,ISRAFIL,"DPN TK.JET LEE SMPG NASI KAPAU","TARO SEAWEED SP 60GR",2023-05-12,10,428487
3000013961,"MUHAMMAD ANAS","DESA AIPODU PUNGGALUKU","TARO SEAWEED SP 60GR",2023-05-09,10,430628
3000013961,"MUHAMMAD ANAS","PASAR BARU KASIPUTE","TARO SEAWEED SP 60GR",2023-05-09,1,432770
3000013961,"MUHAMMAD ANAS","PSR KASIPUTE SAMPING TK ABON","TARO SEAWEED SP 60GR",2023-05-09,4,434912
3000013961,"MUHAMMAD ANAS",ANDOOLO,"TARO SEAWEED SP 60GR",2023-05-09,6,437054
3000013961,"MUHAMMAD ANAS","DESA LAMONG JAYA SSDH 2 PUTRI","TARO SEAWEED SP 60GR",2023-05-09,3,439196
3000013961,DARMAN,"PASAR DU","TARO SEAWEED SP 60GR",2023-05-09,12,441338
3000013961,ISRAFIL,"ANDONOHU/KAMPUS BARU","TARO NF RS POTATO BBQ",2023-05-09,18,443480
3000013961,ISRAFIL,JL.RATULANGI,"TARO NF RS POTATO BBQ",2023-05-09,15,445622
3000013961,DARMAN,"JL.LIMBOWOLIO BETOAMBARI","TARO NF RS POTATO BBQ",2023-05-09,15,447764
3000013961,ISRAFIL,"ANDONOHU/KAMPUS BARU","TARO NF PACK RASA SEAWEED",2023-05-09,15,449906
3000013961,ISRAFIL,JL.RATULANGI,"TARO NF PACK RASA SEAWEED",2023-05-09,15,452048
3000013961,ISRAFIL,"DPN TK.JET LEE SMPG NASI KAPAU","TARO NF PACK RASA SEAWEED",2023-05-09,5,454190
3000013961,DARMAN,"JL.LIMBOWOLIO BETOAMBARI","TARO NF PACK RASA SEAWEED",2023-05-09,1,456332
3000013961,"JURNALIS SASTRA JAYA",LEPO-LEPO,"TARO NM RASA POTATO BBQ",2023-05-09,1,458474
3000013961,"JURNALIS SASTRA JAYA",JL.HOMBIS,"TARO NM RASA POTATO BBQ",2023-05-09,1,460616
3000013961,"JURNALIS SASTRA JAYA","RANOMEETO JL.SIMBO","TARO NM RASA POTATO BBQ",2023-05-09,1,462758
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO NM RASA POTATO BBQ",2023-05-09,1,464900
3000013961,ISRAFIL,"ANDONOHU/KAMPUS BARU","TARO NM RASA POTATO BBQ",2023-05-09,1,467042
3000013961,"JURNALIS SASTRA JAYA","BARUGA SEBELUM AL-FITRAH","TARO NM RASA POTATO BBQ",2023-05-09,1,469184
3000013961,ISRAFIL,JL.RATULANGI,"TARO NM RASA POTATO BBQ",2023-05-09,1,471326
3000013961,"JURNALIS SASTRA JAYA","PASAR LAMA RANOMEETO","TARO NM RASA POTATO BBQ",2023-05-09,1,473468
3000013961,ISRAFIL,"DPN TK.JET LEE SMPG NASI KAPAU","TARO NM RASA POTATO BBQ",2023-05-09,1,475610
3000013961,NURDIN,"LRG.LALOMBAKU PUUWATU","TARO NM RASA POTATO BBQ",2023-05-09,1,477752
3000013961,DARMAN,"JL.LIMBOWOLIO BETOAMBARI","TARO NM RASA POTATO BBQ",2023-05-09,1,479894
3000013961,"JURNALIS SASTRA JAYA",JL.HOMBIS,"TARO NM PACK RASA SEAWEED",2023-05-09,1,482036
3000013961,"JURNALIS SASTRA JAYA","RANOMEETO JL.SIMBO","TARO NM PACK RASA SEAWEED",2023-05-09,3,484178
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO NM PACK RASA SEAWEED",2023-05-09,3,486320
3000013961,ISRAFIL,"ANDONOHU/KAMPUS BARU","TARO NM PACK RASA SEAWEED",2023-05-09,2,488462
3000013961,"JURNALIS SASTRA JAYA","BARUGA SEBELUM AL-FITRAH","TARO NM PACK RASA SEAWEED",2023-05-09,2,490604
3000013961,ISRAFIL,JL.RATULANGI,"TARO NM PACK RASA SEAWEED",2023-05-09,1,492746
3000013961,"JURNALIS SASTRA JAYA","PASAR LAMA RANOMEETO","TARO NM PACK RASA SEAWEED",2023-05-09,2,494888
3000013961,"JURNALIS SASTRA JAYA","JL.MAYJEN KATAMSO/SBLM SMA 5","TARO NM RS ITALIAN PIZZA",2023-05-09,2,497030
3000013961,ISRAFIL,"ANDONOHU/KAMPUS BARU","TARO NM RS ITALIAN PIZZA",2023-05-09,1,499172
3000013961,"JURNALIS SASTRA JAYA","BARUGA SEBELUM AL-FITRAH","TARO NM RS ITALIAN PIZZA",2023-05-09,1,501314
3000013961,ISRAFIL,JL.RATULANGI,"TARO NM RS ITALIAN PIZZA",2023-05-09,1,503456
3000013961,DARMAN,"JL.LIMBOWOLIO BETOAMBARI","TARO NM RS ITALIAN PIZZA",2023-05-09,1,505598
3000013961,ISRAFIL,"ANDONOHU/KAMPUS BARU","TARO NM RS COWBOY STEAK",2023-05-09,1,507740
3000013961,"JURNALIS SASTRA JAYA","BARUGA SEBELUM AL-FITRAH","TARO NM RS COWBOY STEAK",2023-05-09,1,509882
3000013961,ISRAFIL,JL.RATULANGI,"TARO NM RS COWBOY STEAK",2023-05-09,2,512024
3000013961,DARMAN,"JL.LIMBOWOLIO BETOAMBARI","TARO NM RS COWBOY STEAK",2023-05-09,2,514166
3000013961,DARMAN,"POS 3 JLN ERLANGGA TARAFU","BIHUNKU SEDUH SOTO 120",2023-05-09,1,516308
3000013961,DARMAN,"POS 3 JLN ERLANGGA TARAFU","BIHUN SEDUH KALDU AYAM120",2023-05-09,1,518450
3000013961,IRWANTO,"MANDONGA PASAR LT.1 NO.249","TARO POTATO BBQ SP 60",2023-05-09,1,520592
3000013961,IRWANTO,"JL.R.SUPRAPTO SMPNG TK.UBFI","TARO POTATO BBQ SP 60",2023-05-09,4,522734
3000013961,IRWANTO,"JL LASANDARA","TARO POTATO BBQ SP 60",2023-05-09,2,524876
3000013961,IRWANTO,"JL.P2ID DEPAN TURIKALE","TARO POTATO BBQ SP 60",2023-05-09,2,527018
3000013961,IRWANTO,"MANDONGA PASAR BASAH NO.270","TARO POTATO BBQ SP 60",2023-05-09,2,529160
3000013961,IRWANTO,"PASAR SENTRAL","TARO POTATO BBQ SP 60",2023-05-09,4,531302
3000013961,IRWANTO,"JL.A.SILONDAE DPN MOLL MNDG","TARO POTATO BBQ SP 60",2023-05-09,3,533444
3000013961,IRWANTO,SARANANI,"TARO POTATO BBQ SP 60",2023-05-09,3,535586
3000013961,IRWANTO,"PASAR KOTA DEKAT RIZAL JAYA TK","TARO POTATO BBQ SP 60",2023-05-09,7,537728
3000013961,"JURNALIS SASTRA JAYA","PASAR BARUGA DEPAN RANI,TK","TARO POTATO BBQ SP 60",2023-05-09,1,539870
3000013961,IRWANTO,"DPN PSR PKL MANDONGA","TARO POTATO BBQ SP 60",2023-05-09,1,542012
3000013961,ISRAFIL,"DEPAN MITRA MART LEPO-LEPO","TARO POTATO BBQ SP 60",2023-05-09,5,544154
3000013961,IRWANTO,"MANDONGA PASAR LT.1 NO.249","TARO SEAWEED SP 60GR",2023-05-09,10,546296
3000013961,IRWANTO,"JL.R.SUPRAPTO SMPNG TK.UBFI","TARO SEAWEED SP 60GR",2023-05-09,4,548438
3000013961,IRWANTO,"JL LASANDARA","TARO SEAWEED SP 60GR",2023-05-09,7,550580
3000013961,IRWANTO,"JL.P2ID DEPAN TURIKALE","TARO SEAWEED SP 60GR",2023-05-09,7,552722
3000013961,IRWANTO,"MANDONGA PASAR BASAH NO.270","TARO SEAWEED SP 60GR",2023-05-09,2,554864
3000013961,IRWANTO,"PASAR SENTRAL","TARO SEAWEED SP 60GR",2023-05-09,17,557006
3000013961,IRWANTO,"JL.A.SILONDAE DPN MOLL MNDG","TARO SEAWEED SP 60GR",2023-05-09,30,559148
3000013961,IRWANTO,SARANANI,"TARO SEAWEED SP 60GR",2023-05-09,21,561290
3000013961,IRWANTO,"DPN PSR PKL MANDONGA","TARO SEAWEED SP 60GR",2023-05-09,2,563431
3000013961,ISRAFIL,"DEPAN MITRA MART LEPO-LEPO","TARO SEAWEED SP 60GR",2023-05-09,1,565573
3000013961,ISRAFIL,"DEPAN MITRA MART LEPO-LEPO","TARO NF RS POTATO BBQ",2023-05-09,2,567715
3000013961,IRWANTO,"JL.R.SUPRAPTO SMPNG ASRUL JY","TARO NF RS POTATO BBQ",2023-05-09,2,569857
3000013961,"DWI KARSULAJI","MTQ (SAMPING RM.SEDERHANA)","TARO NF RS POTATO BBQ",2023-05-09,1,571999
3000013961,ISRAFIL,"DEPAN MITRA MART LEPO-LEPO","TARO NF PACK RASA SEAWEED",2023-05-09,1,574141
3000013961,IRWANTO,"JL.R.SUPRAPTO SMPNG ASRUL JY","TARO NF PACK RASA SEAWEED",2023-05-09,1,576283
3000013961,"DWI KARSULAJI","MTQ (SAMPING RM.SEDERHANA)","TARO NF PACK RASA SEAWEED",2023-05-09,1,578425
3000013961,IRWANTO,"JL.R.SUPRAPTO SMPNG TK.UBFI","TARO NM RASA POTATO BBQ",2023-05-09,1,580567
3000013961,"JURNALIS SASTRA JAYA","LEPO2 SMPG PENJAHIT BOROBUDUR","TARO NM RASA POTATO BBQ",2023-05-09,1,582709
